ImageID,Prediction,Score
01b4f093f795747b,1,0.9813201149836065
01b4f093f795747b,1,0.971187050765599
01b4f093f795747b,1,0.9705638773206686
01b4f093f795747b,1,0.9701571345753645
01b4f093f795747b,1,0.9695984531852013
01b4f093f795747b,1,0.9693687591605711
01b4f093f795747b,0,0.9688187414844168
01b4f093f795747b,0,0.9673491957430789
01b4f093f795747b,1,0.965816227141145
01b4f093f795747b,1,0.9644867778485856
01b4f093f795747b,0,0.9641817343274883
01b4f093f795747b,1,0.9637087172708357
01b4f093f795747b,1,0.9634958101240542
01b4f093f795747b,1,0.9628130153444721
01b4f093f795747b,1,0.9627921656179651
01b4f093f795747b,0,0.9617592029204483
01b4f093f795747b,1,0.9593749775464093
01b4f093f795747b,1,0.9578533212786955
01b4f093f795747b,0,0.956986857322514
01b4f093f795747b,0,0.9569328849047337
01b4f093f795747b,1,0.9567386724680237
01b4f093f795747b,1,0.9566722077718587
01b4f093f795747b,1,0.9566416502558901
01b4f093f795747b,0,0.9563742166378688
01b4f093f795747b,1,0.9561226454754401
01b4f093f795747b,1,0.95578480964741
01b4f093f795747b,1,0.9555687912482769
01b4f093f795747b,1,0.954954471436563
01b4f093f795747b,1,0.9549255556738566
01b4f093f795747b,1,0.9549160772392102
01b4f093f795747b,1,0.9542556061817845
01b4f093f795747b,1,0.9537498777732027
01b4f093f795747b,1,0.9537228573258637
01b4f093f795747b,1,0.9536049994939031
01b4f093f795747b,1,0.9530797594983704
01b4f093f795747b,1,0.9530398911960056
01b4f093f795747b,0,0.9527250554000166
01b4f093f795747b,1,0.9523342231099643
01b4f093f795747b,1,0.9521354465541748
01b4f093f795747b,1,0.9517169228014225
01b4f093f795747b,1,0.9515602432471089
01b4f093f795747b,0,0.9514975089940172
01b4f093f795747b,1,0.9513245663396583
01b4f093f795747b,1,0.951178049832418
01b4f093f795747b,1,0.9510754796345878
01b4f093f795747b,1,0.9509545861355866
01b4f093f795747b,1,0.9506567847817704
01b4f093f795747b,0,0.950363217734549
01b4f093f795747b,1,0.950332332153136
01b4f093f795747b,0,0.9502243323903332
01b4f093f795747b,1,0.9502230338080799
01b4f093f795747b,1,0.95017770377555
01b4f093f795747b,0,0.9501190653656801
01b4f093f795747b,1,0.9500425438777516
01b4f093f795747b,1,0.949990659312186
01b4f093f795747b,0,0.9499682566837754
01b4f093f795747b,1,0.9498513909810419
01b4f093f795747b,1,0.9497082808077821
01b4f093f795747b,1,0.9496092585488946
01b4f093f795747b,0,0.94943094407415
01b4f093f795747b,1,0.9492635000578931
01b4f093f795747b,0,0.9491999358930104
01b4f093f795747b,1,0.9490712975040883
01b4f093f795747b,1,0.9490012866644804
01b4f093f795747b,1,0.948875275885494
01b4f093f795747b,1,0.9487773526693768
01b4f093f795747b,1,0.9485082335918443
01b4f093f795747b,0,0.9484807244202429
01b4f093f795747b,1,0.9483515893092145
01b4f093f795747b,1,0.9482664857640807
01b4f093f795747b,1,0.9480701363190023
01b4f093f795747b,1,0.9478789168777648
01b4f093f795747b,0,0.9478332169352881
01b4f093f795747b,0,0.9477428981092244
01b4f093f795747b,1,0.9474879448490274
01b4f093f795747b,1,0.9474563311320804
01b4f093f795747b,1,0.9473310524101151
01b4f093f795747b,1,0.9472353942238143
01b4f093f795747b,1,0.947203253867152
01b4f093f795747b,1,0.9471576447360791
01b4f093f795747b,0,0.946827493033351
01b4f093f795747b,1,0.9467163503063002
01b4f093f795747b,1,0.9466981234505196
01b4f093f795747b,0,0.9466962321354819
01b4f093f795747b,1,0.9465912413342412
01b4f093f795747b,0,0.9464180284997366
01b4f093f795747b,1,0.9462755053022307
01b4f093f795747b,0,0.9461397686589186
01b4f093f795747b,1,0.9461129701214295
01b4f093f795747b,0,0.9458742405520709
01b4f093f795747b,1,0.9458449489540977
01b4f093f795747b,0,0.9457502308300945
01b4f093f795747b,0,0.9455821668721753
01b4f093f795747b,1,0.9454664735663036
01b4f093f795747b,1,0.9454118062596397
01b4f093f795747b,1,0.9453786856713455
01b4f093f795747b,1,0.9453149011354594
01b4f093f795747b,1,0.9451770080055146
01b4f093f795747b,0,0.945129318072156
01b4f093f795747b,1,0.9451146368153709
01b4f093f795747b,1,0.9449037951876297
01b4f093f795747b,1,0.94477647449592
01b4f093f795747b,1,0.9447030337003253
01b4f093f795747b,1,0.9446067919107217
01b4f093f795747b,1,0.9445612107581771
01b4f093f795747b,1,0.94453299118521
01b4f093f795747b,1,0.9444529884291055
01b4f093f795747b,1,0.9443714619679695
01b4f093f795747b,1,0.9443583843968968
01b4f093f795747b,1,0.9441003229200742
01b4f093f795747b,1,0.9440195124223907
01b4f093f795747b,0,0.9439405445439734
01b4f093f795747b,1,0.9438555181730242
01b4f093f795747b,1,0.9438459655507211
01b4f093f795747b,1,0.9437992309911776
01b4f093f795747b,0,0.9436421899250068
01b4f093f795747b,1,0.9434826091571668
01b4f093f795747b,1,0.9433500846559568
01b4f093f795747b,1,0.9433003917225096
01b4f093f795747b,1,0.9432876825517502
01b4f093f795747b,0,0.9427538495658879
01b4f093f795747b,1,0.9424730421870307
01b4f093f795747b,1,0.9423526889768816
01b4f093f795747b,1,0.9423512105317043
01b4f093f795747b,1,0.9420505964986263
01b4f093f795747b,1,0.9419955275751941
01b4f093f795747b,1,0.9415604423772961
01b4f093f795747b,0,0.9414196709973691
01b4f093f795747b,1,0.9410506032982963
01b4f093f795747b,1,0.9409854262320385
01b4f093f795747b,1,0.9408312618477674
01b4f093f795747b,1,0.9407332052054027
01b4f093f795747b,1,0.9406941386090562
01b4f093f795747b,1,0.9406087423340093
01b4f093f795747b,0,0.9404799261055472
01b4f093f795747b,0,0.9403579585220613
01b4f093f795747b,1,0.9402914550446585
01b4f093f795747b,1,0.9400081241861611
