ImageID,Prediction,Score
02f42085acfad7bc,0,0.9902802036964533
02f42085acfad7bc,0,0.9899924683972324
02f42085acfad7bc,0,0.9849074963461412
02f42085acfad7bc,1,0.9835676147804352
02f42085acfad7bc,1,0.9771344038852223
02f42085acfad7bc,0,0.9771135752571269
02f42085acfad7bc,1,0.9755755226160094
02f42085acfad7bc,0,0.9753327966826066
02f42085acfad7bc,0,0.9748614010781059
02f42085acfad7bc,1,0.9747960340100649
02f42085acfad7bc,1,0.9740348420014161
02f42085acfad7bc,1,0.9737564542871169
02f42085acfad7bc,1,0.9712241903088945
02f42085acfad7bc,1,0.9703919711746106
02f42085acfad7bc,1,0.970202840807214
02f42085acfad7bc,1,0.9699694792779685
02f42085acfad7bc,1,0.9693213276626016
02f42085acfad7bc,0,0.9692772898846355
02f42085acfad7bc,1,0.9686771330883835
02f42085acfad7bc,1,0.9683337635476722
02f42085acfad7bc,0,0.9671976540372669
02f42085acfad7bc,1,0.9670269204331342
02f42085acfad7bc,1,0.9668089974094423
02f42085acfad7bc,0,0.9657139379169879
02f42085acfad7bc,1,0.9654328375897684
02f42085acfad7bc,0,0.965144412813219
02f42085acfad7bc,0,0.9642578097575398
02f42085acfad7bc,1,0.9640960947683107
02f42085acfad7bc,1,0.9619853892070995
02f42085acfad7bc,1,0.9610546795363597
02f42085acfad7bc,1,0.9609185894842489
02f42085acfad7bc,0,0.9607351887736961
02f42085acfad7bc,1,0.9605698122102169
02f42085acfad7bc,1,0.9599895943505237
02f42085acfad7bc,1,0.9594678374844007
02f42085acfad7bc,0,0.9593315429167094
02f42085acfad7bc,0,0.9592060222098487
02f42085acfad7bc,1,0.9590767593394711
02f42085acfad7bc,1,0.9590337416833009
02f42085acfad7bc,1,0.9580929955960927
02f42085acfad7bc,1,0.9580575022865073
02f42085acfad7bc,1,0.95767030768971
02f42085acfad7bc,0,0.9571959471328761
02f42085acfad7bc,1,0.9569572918274819
02f42085acfad7bc,0,0.955266408630723
02f42085acfad7bc,0,0.9550725693711832
02f42085acfad7bc,0,0.9548827336346402
02f42085acfad7bc,1,0.9545540571745608
02f42085acfad7bc,0,0.9533312954541691
02f42085acfad7bc,1,0.9528776646474991
02f42085acfad7bc,1,0.9525205227126354
02f42085acfad7bc,1,0.9520970376608187
02f42085acfad7bc,1,0.9510522825380485
02f42085acfad7bc,1,0.9509391864413442
02f42085acfad7bc,1,0.9508732944708075
02f42085acfad7bc,0,0.9503263671920843
02f42085acfad7bc,1,0.9501740879576988
02f42085acfad7bc,1,0.9499075089742205
02f42085acfad7bc,1,0.9497974650760737
02f42085acfad7bc,1,0.9497942300696623
02f42085acfad7bc,1,0.9492493570906054
02f42085acfad7bc,1,0.9490179866097807
02f42085acfad7bc,1,0.9489168940631152
02f42085acfad7bc,1,0.9486601395632989
02f42085acfad7bc,1,0.9474904745785104
02f42085acfad7bc,0,0.9472252225414834
02f42085acfad7bc,0,0.9467246329967203
02f42085acfad7bc,0,0.946672156241938
02f42085acfad7bc,1,0.9461594107917621
02f42085acfad7bc,1,0.9448229873092712
02f42085acfad7bc,0,0.9446429460770882
02f42085acfad7bc,1,0.9444776731047704
