ImageID,Prediction,Score
02b7e70979560df7,1,1.3266980304589467e-05
02b7e70979560df7,1,1.1427182561399594e-05
02b7e70979560df7,1,1.0407196140771307e-05
02b7e70979560df7,1,9.769230572796881e-06
02b7e70979560df7,1,9.650645277896831e-06
02b7e70979560df7,1,9.289107862841441e-06
02b7e70979560df7,1,9.245773391629678e-06
02b7e70979560df7,1,9.192030216443083e-06
02b7e70979560df7,1,9.121232551843303e-06
02b7e70979560df7,1,9.066810645037934e-06
0750b7f443d6e3be,1,1.1188535906465538e-05
0750b7f443d6e3be,1,1.0134067057318064e-05
0750b7f443d6e3be,0,1.005892461388484e-05
0750b7f443d6e3be,1,9.505239119008725e-06
0750b7f443d6e3be,1,9.397697686104848e-06
0750b7f443d6e3be,1,9.277698383897169e-06
0750b7f443d6e3be,1,8.592283554028973e-06
0750b7f443d6e3be,1,8.576799986739363e-06
0750b7f443d6e3be,1,8.381902933043995e-06
0750b7f443d6e3be,1,8.3695030594342e-06
0755c308c03f0bdc,1,1.278321367128449e-05
0755c308c03f0bdc,1,1.2243246616464098e-05
0755c308c03f0bdc,1,1.1813935305675208e-05
0755c308c03f0bdc,1,1.0069577785187526e-05
0755c308c03f0bdc,1,9.639885643111657e-06
0755c308c03f0bdc,1,9.564626420941993e-06
0755c308c03f0bdc,1,9.380983598298855e-06
0755c308c03f0bdc,1,9.253179532565749e-06
0755c308c03f0bdc,1,9.216635234768871e-06
0755c308c03f0bdc,1,9.214298778323085e-06
09771fe2f9b74a39,1,1.2725187400095966e-05
09771fe2f9b74a39,1,1.1392286711237929e-05
09771fe2f9b74a39,1,1.1301575586487432e-05
09771fe2f9b74a39,1,1.0960147627753228e-05
09771fe2f9b74a39,1,1.050012787921377e-05
09771fe2f9b74a39,1,9.052937639794392e-06
09771fe2f9b74a39,1,8.870539113495934e-06
09771fe2f9b74a39,1,8.7599200597233e-06
09771fe2f9b74a39,1,8.571031824602074e-06
09771fe2f9b74a39,1,8.400998547303375e-06
0daef5f9ab310d23,1,7.087867528348044e-06
0daef5f9ab310d23,1,4.751863150128007e-06
0daef5f9ab310d23,1,4.3512315704606215e-06
0daef5f9ab310d23,1,4.113829696619543e-06
0daef5f9ab310d23,1,4.089654629067651e-06
0daef5f9ab310d23,1,4.029479902018202e-06
0daef5f9ab310d23,1,3.952870551797751e-06
0daef5f9ab310d23,0,3.6936862502383057e-06
0daef5f9ab310d23,1,3.680797740540114e-06
0daef5f9ab310d23,1,3.42744152854889e-06
103a14e073bd3482,1,1.1449039952907077e-05
103a14e073bd3482,1,1.1270694780855033e-05
103a14e073bd3482,1,1.0745944877369283e-05
103a14e073bd3482,1,1.0638473698836025e-05
103a14e073bd3482,1,1.0248351077302879e-05
103a14e073bd3482,1,1.0189517113413593e-05
103a14e073bd3482,1,9.957292079871499e-06
103a14e073bd3482,1,9.826238027858551e-06
103a14e073bd3482,1,9.819972924955112e-06
103a14e073bd3482,1,9.772323556524408e-06
11434b9cd3d769c4,1,7.015685836172592e-06
11434b9cd3d769c4,1,6.942431951740939e-06
11434b9cd3d769c4,1,6.447476657062487e-06
11434b9cd3d769c4,1,6.088928065901179e-06
11434b9cd3d769c4,1,6.0721027948415235e-06
11434b9cd3d769c4,1,5.819447084923667e-06
11434b9cd3d769c4,1,5.786687971412546e-06
11434b9cd3d769c4,1,5.5655528713214485e-06
11434b9cd3d769c4,1,5.475338090764626e-06
11434b9cd3d769c4,1,5.334473248298471e-06
14c20cdeba862df9,1,7.769315742800472e-06
14c20cdeba862df9,1,7.571320191420038e-06
14c20cdeba862df9,1,7.419324071488016e-06
14c20cdeba862df9,1,6.976617713192248e-06
14c20cdeba862df9,1,6.9566624271812e-06
14c20cdeba862df9,1,6.830829058201276e-06
14c20cdeba862df9,1,6.148502385019359e-06
14c20cdeba862df9,0,6.013523525533132e-06
14c20cdeba862df9,1,5.897563301847376e-06
14c20cdeba862df9,1,5.882775146957755e-06
17d036719370e5ed,1,2.1219503423414528e-06
17d036719370e5ed,1,2.120040909670677e-06
17d036719370e5ed,1,2.111376909603908e-06
17d036719370e5ed,1,2.090015270848651e-06
17d036719370e5ed,1,2.070492851285809e-06
17d036719370e5ed,1,2.0697406741891423e-06
17d036719370e5ed,0,2.0518762276523526e-06
17d036719370e5ed,1,2.0396085190204436e-06
17d036719370e5ed,1,2.0387081599429926e-06
17d036719370e5ed,1,2.0308360962037353e-06
19e3e69835151951,1,5.8181519732123476e-06
19e3e69835151951,1,5.484503132883836e-06
19e3e69835151951,0,5.122354256342696e-06
19e3e69835151951,1,5.070448823671537e-06
19e3e69835151951,1,4.890650698102436e-06
19e3e69835151951,0,4.866317370774841e-06
19e3e69835151951,1,4.854279366594856e-06
19e3e69835151951,0,4.819463006424032e-06
19e3e69835151951,1,4.8078836743367846e-06
19e3e69835151951,1,4.762877811979992e-06
1bb5d1b5d924fd17,1,1.0881453118872511e-05
1bb5d1b5d924fd17,1,1.0834484350863392e-05
1bb5d1b5d924fd17,1,1.0499545921619543e-05
1bb5d1b5d924fd17,1,9.815216644053281e-06
1bb5d1b5d924fd17,1,9.72125187076924e-06
1bb5d1b5d924fd17,1,9.664430376083197e-06
1bb5d1b5d924fd17,1,9.561661858636804e-06
1bb5d1b5d924fd17,1,9.550651450620318e-06
1bb5d1b5d924fd17,1,9.300767493201224e-06
1bb5d1b5d924fd17,0,9.132268787737617e-06
