ImageID,Prediction,Score
01b405e0cab3add3,1,8.648976911047719e-06
01b405e0cab3add3,1,8.397322292847412e-06
01b405e0cab3add3,1,8.113771068040841e-06
01b405e0cab3add3,1,7.569439923756924e-06
01b405e0cab3add3,1,7.5480017980311195e-06
01b405e0cab3add3,1,7.283500118908238e-06
01b405e0cab3add3,0,7.281917016903869e-06
01b405e0cab3add3,1,7.131850322404151e-06
01b405e0cab3add3,1,7.074785328754433e-06
01b405e0cab3add3,0,7.056843230334849e-06
01b405e0cab3add3,1,6.978608187042022e-06
01b405e0cab3add3,1,6.93437218179256e-06
01b405e0cab3add3,1,6.785526669530365e-06
01b405e0cab3add3,1,6.656434980715827e-06
01b405e0cab3add3,0,6.574353107126072e-06
01b405e0cab3add3,1,6.558233287781326e-06
01b405e0cab3add3,1,6.5510625949360835e-06
01b405e0cab3add3,1,6.520314090292054e-06
01b405e0cab3add3,1,6.491091405356709e-06
01b405e0cab3add3,0,6.4767974217141015e-06
01b405e0cab3add3,1,6.468157464859664e-06
01b405e0cab3add3,1,6.440939454167583e-06
01b405e0cab3add3,1,6.3792071268801406e-06
01b405e0cab3add3,1,6.3712067433939394e-06
01b405e0cab3add3,1,6.332053901107733e-06
01b405e0cab3add3,1,6.303507895207876e-06
01b405e0cab3add3,1,6.258039589854298e-06
01b405e0cab3add3,1,6.2320894691120055e-06
01b405e0cab3add3,0,6.218870136880136e-06
01b405e0cab3add3,0,6.191117999288069e-06
01b405e0cab3add3,1,6.180639847322452e-06
01b405e0cab3add3,1,6.180269236161751e-06
01b405e0cab3add3,0,6.178154254778763e-06
01b405e0cab3add3,0,6.1412813012683805e-06
01b405e0cab3add3,0,6.137602433167402e-06
01b405e0cab3add3,1,6.137243718133945e-06
01b405e0cab3add3,1,6.085622283186478e-06
01b405e0cab3add3,1,6.066876104414059e-06
01b405e0cab3add3,1,6.038998612093615e-06
01b405e0cab3add3,0,6.032762335574676e-06
01b405e0cab3add3,1,6.014724849938771e-06
01b405e0cab3add3,1,5.974785432304939e-06
01b405e0cab3add3,1,5.947188575059333e-06
01b405e0cab3add3,1,5.941808261728317e-06
01b405e0cab3add3,1,5.927655157021819e-06
01b405e0cab3add3,1,5.925473794638314e-06
01b405e0cab3add3,1,5.922566675980572e-06
01b405e0cab3add3,1,5.909459615281416e-06
01b405e0cab3add3,1,5.907048602893105e-06
01b405e0cab3add3,1,5.897677716991689e-06
01b405e0cab3add3,1,5.897626778656352e-06
01b405e0cab3add3,0,5.894159992121588e-06
01b405e0cab3add3,1,5.888936690176818e-06
01b405e0cab3add3,0,5.887703621689922e-06
01b405e0cab3add3,1,5.8819342216710906e-06
01b405e0cab3add3,0,5.846743237105988e-06
01b405e0cab3add3,1,5.837175657937108e-06
01b405e0cab3add3,0,5.819784948744034e-06
01b405e0cab3add3,1,5.810955532837907e-06
01b405e0cab3add3,1,5.796446411726736e-06
01b405e0cab3add3,1,5.794076885870733e-06
01b405e0cab3add3,1,5.792428521232664e-06
01b405e0cab3add3,0,5.784550684260999e-06
01b405e0cab3add3,0,5.779680414233156e-06
01b405e0cab3add3,0,5.776339985724297e-06
01b405e0cab3add3,1,5.771007491518221e-06
01b405e0cab3add3,1,5.767787241326046e-06
01b405e0cab3add3,1,5.74972113153825e-06
01b405e0cab3add3,0,5.74165928667366e-06
01b405e0cab3add3,1,5.712723273010293e-06
01b405e0cab3add3,1,5.706699792696234e-06
01b405e0cab3add3,1,5.700940706447777e-06
01b405e0cab3add3,1,5.6960215652861925e-06
01b405e0cab3add3,1,5.6917886174887405e-06
01b405e0cab3add3,1,5.690375545949962e-06
01b405e0cab3add3,1,5.671193629208255e-06
01b405e0cab3add3,1,5.670950836249048e-06
01b405e0cab3add3,1,5.657898075785555e-06
01b405e0cab3add3,1,5.644139655381819e-06
01b405e0cab3add3,1,5.643214863274715e-06
01b405e0cab3add3,1,5.641899167570249e-06
01b405e0cab3add3,1,5.632076266642152e-06
01b405e0cab3add3,0,5.621373440076612e-06
01b405e0cab3add3,1,5.611759688965129e-06
01b405e0cab3add3,1,5.609040327518591e-06
01b405e0cab3add3,1,5.603892141279518e-06
01b405e0cab3add3,1,5.599002224541512e-06
01b405e0cab3add3,0,5.5944747068903145e-06
01b405e0cab3add3,1,5.585455488910195e-06
01b405e0cab3add3,0,5.569429240775961e-06
01b405e0cab3add3,1,5.568760444149365e-06
01b405e0cab3add3,0,5.56325378514121e-06
01b405e0cab3add3,1,5.56148629949818e-06
01b405e0cab3add3,0,5.560057192980845e-06
01b405e0cab3add3,1,5.5562068001249996e-06
01b405e0cab3add3,1,5.554379718123565e-06
01b405e0cab3add3,1,5.550082882157139e-06
01b405e0cab3add3,0,5.543360889790392e-06
01b405e0cab3add3,1,5.541126745694569e-06
01b405e0cab3add3,0,5.535389554721276e-06
01b405e0cab3add3,1,5.533974303995466e-06
01b405e0cab3add3,1,5.531822046279327e-06
01b405e0cab3add3,1,5.522788337129462e-06
01b405e0cab3add3,0,5.521057991250638e-06
01b405e0cab3add3,1,5.520992135684314e-06
01b405e0cab3add3,0,5.5107709777442725e-06
01b405e0cab3add3,1,5.503758056052926e-06
01b405e0cab3add3,1,5.502466429113864e-06
01b405e0cab3add3,1,5.496534772720222e-06
01b405e0cab3add3,1,5.489450754535792e-06
01b405e0cab3add3,1,5.471897395925564e-06
01b405e0cab3add3,1,5.466823226940754e-06
01b405e0cab3add3,1,5.453343595292633e-06
01b405e0cab3add3,1,5.452626719199859e-06
01b405e0cab3add3,1,5.446678706800263e-06
01b405e0cab3add3,1,5.4431209876013955e-06
01b405e0cab3add3,1,5.43614199198942e-06
01b405e0cab3add3,1,5.431841249746462e-06
01b405e0cab3add3,0,5.421581537596611e-06
01b405e0cab3add3,1,5.419122875474293e-06
01b405e0cab3add3,0,5.418396999043268e-06
01b405e0cab3add3,1,5.411073591341867e-06
01b405e0cab3add3,1,5.410969427720114e-06
01b405e0cab3add3,0,5.408981627821948e-06
01b405e0cab3add3,1,5.408928346784974e-06
01b405e0cab3add3,1,5.400463111155525e-06
01b405e0cab3add3,0,5.394620261432017e-06
01b405e0cab3add3,0,5.392447587506475e-06
01b405e0cab3add3,0,5.3881711704351265e-06
01b405e0cab3add3,1,5.384968124997149e-06
01b405e0cab3add3,1,5.3828535615391536e-06
01b405e0cab3add3,1,5.3752117669508075e-06
01b405e0cab3add3,1,5.373686720220891e-06
01b405e0cab3add3,1,5.367789425933701e-06
01b405e0cab3add3,1,5.35690063808387e-06
01b405e0cab3add3,1,5.345049925650994e-06
01b405e0cab3add3,1,5.342592496793527e-06
01b405e0cab3add3,1,5.3309878631471466e-06
01b405e0cab3add3,1,5.326862271329491e-06
01b405e0cab3add3,0,5.306801905891514e-06
01b405e0cab3add3,1,5.304794688766507e-06
01b405e0cab3add3,1,5.298227352323333e-06
01b405e0cab3add3,1,5.297308654412472e-06
01b405e0cab3add3,1,5.288772236037994e-06
01b405e0cab3add3,1,5.278967135456635e-06
01b405e0cab3add3,1,5.278355016046516e-06
01b405e0cab3add3,1,5.269520043956007e-06
01b405e0cab3add3,0,5.2597283939517065e-06
01b405e0cab3add3,1,5.252282650460436e-06
01b405e0cab3add3,1,5.248259423247153e-06
01b405e0cab3add3,0,5.24612441736514e-06
01b405e0cab3add3,1,5.243240590946514e-06
01b405e0cab3add3,1,5.241349231257701e-06
01b405e0cab3add3,1,5.2318604431102545e-06
01b405e0cab3add3,0,5.23129206178144e-06
01b405e0cab3add3,1,5.229091604182761e-06
01b405e0cab3add3,1,5.227019649295899e-06
01b405e0cab3add3,1,5.22597688892541e-06
01b405e0cab3add3,1,5.22542403993718e-06
01b405e0cab3add3,1,5.215188913875303e-06
01b405e0cab3add3,1,5.210986710996771e-06
01b405e0cab3add3,0,5.207337759333672e-06
01b405e0cab3add3,1,5.206919059476195e-06
01b405e0cab3add3,1,5.204964364270743e-06
01b405e0cab3add3,1,5.202287840161684e-06
01b405e0cab3add3,1,5.201357236455335e-06
01b405e0cab3add3,0,5.192056770917262e-06
01b405e0cab3add3,0,5.1889384007277105e-06
01b405e0cab3add3,1,5.188908888497582e-06
01b405e0cab3add3,1,5.181614740915648e-06
01b405e0cab3add3,1,5.180251472887291e-06
01b405e0cab3add3,1,5.163146523558686e-06
01b405e0cab3add3,1,5.161193941053667e-06
01b405e0cab3add3,1,5.16051785020757e-06
01b405e0cab3add3,0,5.1531114610343445e-06
01b405e0cab3add3,1,5.153064553436158e-06
01b405e0cab3add3,0,5.152049368328946e-06
01b405e0cab3add3,1,5.148257065789648e-06
01b405e0cab3add3,0,5.144286520428818e-06
01b405e0cab3add3,0,5.1341147498622335e-06
01b405e0cab3add3,1,5.127418242624097e-06
01b405e0cab3add3,0,5.127270744414309e-06
01b405e0cab3add3,0,5.122024308990552e-06
01b405e0cab3add3,0,5.1216683887627546e-06
01b405e0cab3add3,1,5.120565806830813e-06
01b405e0cab3add3,1,5.118639613163082e-06
01b405e0cab3add3,1,5.106957319773146e-06
01b405e0cab3add3,0,5.1064312960010604e-06
01b405e0cab3add3,1,5.095680380018626e-06
01b405e0cab3add3,1,5.095035043426159e-06
01b405e0cab3add3,1,5.093928454061097e-06
01b405e0cab3add3,0,5.093756501348856e-06
01b405e0cab3add3,1,5.092115178392054e-06
01b405e0cab3add3,1,5.0868839873669355e-06
01b405e0cab3add3,1,5.080824588706952e-06
01b405e0cab3add3,1,5.0807178820796336e-06
01b405e0cab3add3,1,5.072548600794853e-06
01b405e0cab3add3,1,5.063975956508012e-06
01b405e0cab3add3,1,5.062721139690262e-06
01b405e0cab3add3,1,5.0443935365506525e-06
01b405e0cab3add3,1,5.041366017866998e-06
01b405e0cab3add3,1,5.041076360064966e-06
01b405e0cab3add3,0,5.037071115370818e-06
01b405e0cab3add3,1,5.02487840270717e-06
01b405e0cab3add3,1,5.023269718131579e-06
01b405e0cab3add3,0,5.019787861780851e-06
01b405e0cab3add3,1,5.010174558022128e-06
01b405e0cab3add3,1,5.0076055411812945e-06
01b405e0cab3add3,1,5.004994415310847e-06
01b405e0cab3add3,1,5.002892093216753e-06
01b405e0cab3add3,1,5.00132446951313e-06
01b405e0cab3add3,1,5.001292047664721e-06
01b405e0cab3add3,1,4.996465896255633e-06
01b405e0cab3add3,1,4.993781294140311e-06
01b405e0cab3add3,0,4.991919914344823e-06
01b405e0cab3add3,1,4.987793432664025e-06
01b405e0cab3add3,1,4.984888237387477e-06
01b405e0cab3add3,1,4.979456319097915e-06
01b405e0cab3add3,1,4.978523665697303e-06
01b405e0cab3add3,1,4.974487944138323e-06
01b405e0cab3add3,1,4.973550365951711e-06
01b405e0cab3add3,1,4.967681976062604e-06
01b405e0cab3add3,1,4.9673531482531866e-06
01b405e0cab3add3,1,4.964930255131785e-06
01b405e0cab3add3,1,4.963648417624719e-06
01b405e0cab3add3,1,4.958916739001644e-06
01b405e0cab3add3,1,4.957667507015117e-06
01b405e0cab3add3,1,4.953964390870556e-06
01b405e0cab3add3,0,4.9526881332045e-06
01b405e0cab3add3,1,4.946136031652835e-06
01b405e0cab3add3,1,4.945467902558644e-06
01b405e0cab3add3,0,4.943494714693998e-06
01b405e0cab3add3,1,4.93148700976626e-06
01b405e0cab3add3,0,4.929634168370824e-06
01b405e0cab3add3,1,4.927937008648477e-06
01b405e0cab3add3,1,4.9263129861236745e-06
01b405e0cab3add3,1,4.92203598215448e-06
01b405e0cab3add3,0,4.91999744280553e-06
01b405e0cab3add3,1,4.919891308698886e-06
01b405e0cab3add3,1,4.919287130257582e-06
01b405e0cab3add3,1,4.915743960337541e-06
01b405e0cab3add3,1,4.905565365253914e-06
01b405e0cab3add3,1,4.892363645304983e-06
01b405e0cab3add3,1,4.89196008172424e-06
01b405e0cab3add3,1,4.890906916111263e-06
01b405e0cab3add3,1,4.890783832973615e-06
01b405e0cab3add3,1,4.887177136653088e-06
01b405e0cab3add3,0,4.881240689057445e-06
01b405e0cab3add3,1,4.8767651116330705e-06
01b405e0cab3add3,1,4.874634777177065e-06
01b405e0cab3add3,1,4.873879900494921e-06
01b405e0cab3add3,1,4.873044068832134e-06
01b405e0cab3add3,0,4.86830237453849e-06
01b405e0cab3add3,1,4.8671219267251835e-06
01b405e0cab3add3,1,4.866022819431242e-06
01b405e0cab3add3,0,4.863670388351657e-06
01b405e0cab3add3,1,4.844533168989274e-06
01b405e0cab3add3,1,4.839249703853473e-06
01b405e0cab3add3,1,4.839033669425459e-06
01b405e0cab3add3,1,4.839011390857887e-06
01b405e0cab3add3,0,4.838017086956354e-06
01b405e0cab3add3,1,4.836905316674833e-06
01b405e0cab3add3,1,4.8287842076541545e-06
01b405e0cab3add3,1,4.828294725920369e-06
01b405e0cab3add3,1,4.823602230754534e-06
01b405e0cab3add3,1,4.8227267328198e-06
01b405e0cab3add3,1,4.818838876180969e-06
01b405e0cab3add3,1,4.815509238941854e-06
01b405e0cab3add3,1,4.80594953443128e-06
01b405e0cab3add3,1,4.802783292618058e-06
01b405e0cab3add3,1,4.797708185367218e-06
01b405e0cab3add3,1,4.793823932571124e-06
01b405e0cab3add3,1,4.788211289959281e-06
01b405e0cab3add3,1,4.781777864820721e-06
01b405e0cab3add3,1,4.779517964313052e-06
01b405e0cab3add3,1,4.7736996098254026e-06
01b405e0cab3add3,0,4.769812632318172e-06
01b405e0cab3add3,1,4.762083817073692e-06
01b405e0cab3add3,1,4.760911742374347e-06
01b405e0cab3add3,0,4.759779008956799e-06
01b405e0cab3add3,1,4.757644506907777e-06
01b405e0cab3add3,0,4.752978316199281e-06
01b405e0cab3add3,1,4.75269607457215e-06
01b405e0cab3add3,0,4.751098768941317e-06
01b405e0cab3add3,1,4.747251434472216e-06
01b405e0cab3add3,1,4.7451564078365575e-06
01b405e0cab3add3,1,4.741317344808987e-06
01b405e0cab3add3,1,4.740386361510742e-06
01b405e0cab3add3,0,4.736887243930816e-06
01b405e0cab3add3,0,4.72873119604216e-06
01b405e0cab3add3,1,4.725660346099584e-06
01b405e0cab3add3,1,4.721832469593208e-06
01b405e0cab3add3,1,4.721809804867383e-06
